Feature ID	Taxon	Confidence
0c2d6ab2b20c0e45ea59066a27a865ce	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__	0.9999999999991331
38e65dafaef6fde9a87c5eea3c758288	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.9891926314194898
113590377676a82eed747bb7a37fe458	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__	0.8965147340352488
2a1e22705935639eb714e48d7c351de9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii	0.8194295011756481
a23aeba804d5a44d0295dd702667fcb9	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9999926603900688
7832dc59d24af507d12bb1b525fbe8b5	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9986220289203884
4ae52d6966b9126809fa8056d972197f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylomonas; s__	0.9979516626793274
8b61103b396a6e63a3de29e0f9210cc6	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__	0.9788053825306022
6891f2c8b552e5b71d3b72e3731eb6de	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__	0.9079908222185393
48f6caf6e4e11f5a8c41c4a0c2aa3eee	k__Archaea; p__Crenarchaeota; c__MCG; o__pGrfC26; f__; g__; s__	0.9999999999999858
bf89ed0360f68f2f616c19f1f786e439	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae	0.9999999995535963
c654d51490fdb8bdf337f0d888bbec16	k__Bacteria; p__Acidobacteria; c__Holophagae; o__Holophagales; f__Holophagaceae; g__; s__	0.9996429304828743
a42cb2713b9f8fb8ec56cbb91d6ca364	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9998544097125411
a0faa72f3d95be403b69071ab9aa277e	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.9999999280512551
cac269bb00cb67740274cc5bef58f788	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__	0.9999823287468141
4f40647b9bbf1c26fad1aa8f59d47a36	k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__	0.9999999999047589
93173e62e3233a9c5f6571f4375bf607	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.998872522811003
515ba8adb8032e07aa50393d93ec16ce	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.9999999982127292
e61807e0bae38bfd1c3b158998b2ee65	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.9999999999096332
97b337864ded9263ba74deb2585672d1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dyella	0.7305302324031507
d7ac238f5dacd99c4f3c28ae49944df0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9979041292897095
2f6b3c57a3a950eaedd563e345a0ce4e	k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__	0.9999999999279368
